danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,id,time_signature,emotion
0.521,0.383,11,-8.1,0,0.0386,0.357,0.000644,0.101,0.25,84.507,5cLIVWzlIlis5fiSYQo3uJ,4,sad
0.699,0.91,1,-4.043,1,0.56,0.11,0,0.0767,0.667,126.577,7igDTQMx6vfIfqmKfHbsxv,5,sad
0.391,0.808,8,-6.209,0,0.0892,0.0759,0,0.149,0.737,100.304,7BHPGtpuuWWsvE7cCaMuEU,4,sad
0.27,0.195,1,-10.653,0,0.0797,0.931,9.73e-06,0.0949,0.171,46.489,1u0THw5xaGd7sYzJEh48Lt,4,sad
0.68,0.585,6,-5.898,1,0.249,0.123,0,0.103,0.501,83.791,3VYuMDBmfuAC8pxFtzC11Z,4,sad
0.758,0.932,3,-2.809,1,0.0372,0.0558,0,0.097,0.592,125.993,06LFFPPS7MylCZXps3cO4m,4,sad
0.547,0.82,8,-6.728,1,0.0805,0.261,0,0.3,0.933,118.208,6Ac4NVYYl2U73QiTt11ZKd,4,sad
0.59,0.399,7,-11.509,1,0.185,0.435,0,0.0913,0.293,140.001,2u2fseIt359oKZoq6TxM6C,4,sad
0.689,0.426,0,-9.449,0,0.0368,0.388,0,0.129,0.411,90.049,2c3qwFINQyRGwyqI97UQiA,4,sad
0.505,0.228,0,-12.38,1,0.0258,0.729,3.35e-05,0.0922,0.333,96.872,4gnMbuvZQuvo7GRXIUt636,4,sad
0.902,0.819,1,-3.321,1,0.317,0.0414,0,0.106,0.746,89.0,0CBQ0m3mufWH75LTYB3s6h,4,sad
0.685,0.615,6,-7.983,1,0.0387,0.548,5.06e-06,0.169,0.717,137.932,4CwumbYOUtgSylJnSrZ7oY,4,sad
0.458,0.146,2,-15.264,1,0.0321,0.874,0.000793,0.101,0.545,101.246,4Qe7CY3FlIpwENvffjHJ61,1,sad
0.715,0.574,7,-6.236,1,0.0817,0.373,0,0.174,0.337,157.0,5EuKpn4RsDC1UFVUT0G269,4,sad
0.545,0.458,11,-8.273,1,0.0583,0.38,0,0.152,0.343,84.848,1UOuZs8BPGMM6Ls0jP6BjQ,4,sad
0.641,0.967,5,-4.289,0,0.0601,0.0483,0.000276,0.442,0.725,113.017,3u1Er1rkjn1oSz1xdZH3ZD,4,sad
0.561,0.674,4,-4.882,0,0.0818,0.118,0,0.111,0.383,148.127,0Zxswuv5xzIhxDnsKJLq82,4,sad
0.921,0.467,1,-8.443,1,0.119,0.0149,0.000238,0.334,0.287,135.995,0dSIrRkA4PadGll16TgbnV,4,sad
0.722,0.851,7,-3.873,0,0.0639,0.0319,0,0.108,0.452,126.885,5yDL13y5giogKs2fSNf7sj,4,sad
0.662,0.744,6,-3.194,1,0.0317,0.249,0.000147,0.116,0.387,97.977,6BWTZwXamKhjdYlicjjVjB,4,sad
0.614,0.734,10,-3.18,0,0.259,0.683,0,0.686,0.537,72.439,07EHYORZMFGlBdI5zIB7lp,4,sad
0.57,0.703,6,-7.562,1,0.222,0.02,0,0.0795,0.27,160.036,1A8r8fxWqHbK56gvBy3fTQ,4,sad
0.636,0.901,1,-7.094,0,0.118,0.119,0,0.391,0.836,162.994,3uulVrxiI7iLTjOBZsaiF8,4,sad
0.691,0.289,2,-10.945,1,0.0327,0.797,0.00476,0.232,0.203,113.85,3SEkPtIYV1MbJITkn2zvom,4,sad
0.65,0.736,6,-5.84,0,0.229,0.0513,0,0.235,0.612,159.174,1pKeFVVUOPjFsOABub0OaV,4,sad
0.867,0.417,10,-9.436,0,0.208,0.154,0,0.0798,0.57,115.957,5rrEpYD3tu9rkilVB6voIw,4,sad
0.659,0.744,6,-9.311,1,0.406,0.214,1.12e-06,0.069,0.326,170.036,6ckKqwnoQc0jX47FuluQIw,4,sad
0.552,0.421,2,-9.5,1,0.0265,0.789,0,0.282,0.632,85.523,5jzqOYJmouDjfxlUw2u27f,4,sad
0.775,0.585,10,-9.516,0,0.0271,0.0422,0.619,0.077,0.518,109.942,2cGxRwrMyEAp8dEbuZaVv6,4,sad
0.923,0.508,1,-8.668,1,0.0468,0.104,1.21e-05,0.126,0.168,108.039,4bdJHQp90ymjEIkkYhcENB,4,sad
0.671,0.529,0,-7.226,1,0.307,0.0769,0.000335,0.0856,0.203,161.989,0XySogm94T51XF5F2jumXm,4,sad
0.497,0.324,7,-9.832,1,0.0352,0.744,0,0.0751,0.0397,130.729,0XRPkhGLWfgufJNhl2nwHd,4,sad
0.561,0.667,4,-5.191,0,0.0508,0.586,0,0.116,0.385,128.962,3dYD57lRAUcMHufyqn9GcI,4,sad
0.835,0.29,4,-15.244,0,0.282,0.292,0,0.0398,0.403,130.027,7mCtU6lx5Qfgn28LLvrTBN,4,sad
0.524,0.51,4,-13.513,1,0.0341,0.685,0.111,0.0976,0.128,119.892,0RHeh77ZQtP5Q3IZIjwqPc,4,sad
0.423,0.375,11,-12.984,0,0.0634,0.887,0.837,0.106,0.157,129.778,2lL1mdmCo6LsO2JAKoFRw4,4,sad
0.614,0.785,6,-8.224,0,0.0668,0.549,0.842,0.348,0.853,180.036,6hPSal3ragmfUt1I5mKZjn,4,sad
0.695,0.406,10,-8.32,0,0.0393,0.116,0,0.117,0.453,93.018,45nfxTUaiBhTmRVXVxxUf0,4,sad
0.705,0.64,11,-6.928,0,0.225,0.0237,0,0.262,0.887,144.077,7gvd8xj4QgPqbQSsn5pV7d,4,sad
0.762,0.525,6,-11.863,1,0.199,0.949,0.87,0.114,0.652,82.777,24Jk4wYlLRXI9TUMdkHoMN,4,sad
0.458,0.164,0,-23.883,1,0.0305,0.743,0,0.125,0.82,103.289,7v8YDCoM60xCPuSbXerImD,4,sad
0.632,0.805,0,-5.188,1,0.045,0.0646,5.83e-05,0.161,0.429,93.009,6JsfvqClYnc2R5yZ67C2ch,4,sad
0.521,0.125,9,-17.832,1,0.239,0.751,0.00207,0.265,0.0528,111.554,4QIo4oxwzzafcBWkKjDpXY,4,sad
0.78,0.492,5,-3.4,0,0.0671,0.0643,0.0313,0.174,0.374,143.983,4CH66Rxcjcj3VBHwmIBj4T,4,sad
0.588,0.353,7,-8.431,1,0.0254,0.473,0,0.0877,0.526,84.021,10IBTu8gY4srVpgqSuHz8Q,3,sad
0.787,0.708,10,-4.709,0,0.0377,0.695,0,0.176,0.962,108.635,7hphy8rtxpYshs3UzDZTzN,4,sad
0.599,0.527,6,-6.938,0,0.0465,0.606,0,0.104,0.329,93.09,1iZYLv8EeDqHogB1i6Y1Wl,4,sad
0.841,0.728,7,-3.37,1,0.0484,0.0847,0,0.149,0.43,130.049,6gBFPUFcJLzWGx4lenP6h2,4,sad
0.451,0.97,0,-4.938,1,0.107,0.0264,0.00355,0.102,0.198,122.444,1f2V8U1BiWaC9aJWmpOARe,4,sad
0.635,0.647,5,-5.865,1,0.0351,0.192,0,0.154,0.203,104.054,6LtPIXlIzPOTF8vTecYjRe,4,sad
0.477,0.464,7,-10.818,0,0.0272,0.567,0,0.487,0.689,77.917,03DQO1cC5RzTWRxJLzJCgy,4,sad
0.461,0.757,11,-5.01,1,0.212,0.0494,0,0.0603,0.333,159.997,3EXoXwJg7YCKBG0GZbJFqB,4,sad
0.484,0.78,9,-5.264,0,0.135,0.147,0,0.057,0.271,137.101,1kOMsxXInHtZNlzThiau7l,4,sad
0.777,0.235,4,-13.643,0,0.0571,0.61,0.00231,0.151,0.542,77.03,5c4f0rFb1IJ0BTvENGIyh1,4,sad
0.851,0.849,1,-3.383,0,0.0828,0.497,2.05e-06,0.116,0.844,120.014,4XHQyvbrBsQaaBUW1VvmsL,4,sad
0.841,0.665,1,-6.568,0,0.271,0.221,0,0.277,0.43,135.984,26bagHWcawT0HA0TkUbG2a,4,sad
0.931,0.607,8,-5.516,1,0.13,0.0184,0,0.209,0.368,119.997,1nkUcw5vFB7g5X4nWqHF1M,4,sad
0.356,0.872,2,-7.837,1,0.068,0.00417,0.00975,0.0997,0.607,166.3,3dOAXUx7I1qnzWzxdnsyB8,4,sad
0.479,0.117,5,-12.847,1,0.0317,0.955,0,0.118,0.19,72.642,6F8YNzinmSYZ7VaZG0DUBO,4,sad
0.645,0.669,0,-7.946,0,0.0638,0.00545,0.00138,0.0997,0.568,100.052,5NetSTs4dgiR6GLrZOQcwJ,4,sad
0.856,0.626,2,-6.991,1,0.132,0.0318,0,0.0757,0.862,94.984,0tIlkI0p5RCYmtlZewyibr,4,sad
0.504,0.705,6,-8.205,0,0.364,0.0752,0,0.128,0.584,175.483,6Ius4TC0L3cN74HT7ENE6e,4,sad
0.71,0.614,10,-6.757,0,0.0431,0.186,0,0.0974,0.658,148.152,0WdR2AyLW1Drd3OUdwezM0,4,sad
0.39,0.477,9,-6.945,0,0.17,0.861,0.0945,0.501,0.242,79.91,25EgaBai9ozYbPtHVbsu8M,4,sad
0.595,0.485,7,-10.071,0,0.0379,0.42,0.112,0.131,0.0806,102.977,2g7LE3RlGnnDwHG8vUiJiD,4,sad
0.878,0.62,2,-5.485,1,0.112,0.333,0,0.391,0.218,133.027,1k9B8MqhGKbVV3dTpwUxn5,4,sad
0.691,0.736,0,-4.993,1,0.0321,0.104,0,0.111,0.0395,140.034,1oUudyBYVGMIC8JXeIsFzq,4,sad
0.656,0.518,1,-7.722,1,0.0998,0.307,0,0.231,0.503,155.079,7bDqSfQ7Sj0mA4hiswGr3t,4,sad
0.432,0.329,9,-7.384,0,0.0464,0.794,0.228,0.14,0.254,93.96,0v6KfrZkUqTMM8qYXAOmSr,3,sad
0.315,0.483,11,-10.1,0,0.1,0.0174,0.5,0.133,0.649,71.234,0K396v9ngKrZd61ANK8zVh,4,sad
0.832,0.439,4,-9.594,0,0.0996,0.606,5.45e-06,0.11,0.53,145.004,1zQ6uJovEnJTvExEfAL6vT,4,sad
0.682,0.826,8,-4.854,0,0.0528,0.182,0,0.052,0.688,134.067,28SWsF1IQxfc9bP5yua35K,4,sad
0.866,0.861,4,-3.77,0,0.042,0.0688,0.0166,0.065,0.953,129.005,480o64VmNvWcwzCg74VUxW,4,sad
0.859,0.658,8,-4.481,1,0.192,0.0326,0.00181,0.0651,0.538,98.989,0cv1Mnb47oMvjVKMc2cyZw,4,sad
0.717,0.653,1,-5.634,1,0.0658,0.229,0,0.101,0.412,106.966,3e9HZxeyfWwjeyPAMmWSSQ,4,sad
0.676,0.933,6,-3.836,0,0.364,0.0991,0,0.413,0.496,85.202,1f0VlUeHwIUVa9xkFUCZ9I,4,sad
0.798,0.607,10,-7.781,0,0.306,0.00351,0,0.139,0.616,160.113,3mA7GN7DrovLx6464r0tob,4,sad
0.665,0.588,5,-7.953,0,0.137,0.0653,0,0.0868,0.157,80.928,5SCiKTGKH0fIgqQzpBvL69,4,sad
0.466,0.781,2,-4.544,1,0.0315,0.0269,0,0.0723,0.397,141.936,3bDGTEU1NeVnQdeQoR4hwh,4,sad
0.614,0.527,10,-6.374,1,0.0302,0.597,0,0.11,0.354,121.941,42bbDWZ8WmXTH7PkYAlGLu,4,sad
0.512,0.754,0,-6.031,1,0.055,0.135,0,0.0881,0.336,147.89,72C7aUQECOhNtnD0AC36ua,4,sad
0.244,0.974,11,-2.491,0,0.0504,0.000417,0.553,0.368,0.664,141.891,1UmPepkpKDzUJREDhjVxPU,4,sad
0.736,0.383,7,-9.961,1,0.301,0.0214,0,0.133,0.684,83.007,15OXp2Def4NIj1sWwr4ciQ,4,sad
0.62,0.451,6,-7.623,1,0.17,0.128,0,0.373,0.294,156.906,5XwDaNtMJZRpEEYdA7Qpl9,4,sad
0.495,0.726,9,-7.799,1,0.305,0.182,1.35e-06,0.0955,0.458,174.059,5NaSDpgImgPsaWqEMUHws2,3,sad
0.516,0.676,1,-6.231,0,0.0413,0.0618,0,0.388,0.443,136.021,75v1p677tO9W1Y95H0CJol,4,sad
0.726,0.708,7,-6.908,0,0.356,0.303,0,0.348,0.417,105.084,7wvYmO5QscgIDDT0eNwbYX,4,sad
0.636,0.625,11,-7.895,1,0.0277,0.222,5.35e-05,0.119,0.342,93.931,6dwkFmLUz6hx2CZG2EqLol,4,sad
0.7,0.71,11,-4.835,1,0.0532,0.327,0,0.129,0.582,167.971,2IA8cFA46DkjgbsRG7kKbp,4,sad
0.496,0.554,1,-8.487,1,0.365,0.00664,0,0.111,0.328,80.0,3DiCcOpGyqBzd2MDoUnD6K,4,sad
0.61,0.554,0,-5.501,1,0.137,0.0379,3.84e-05,0.166,0.244,159.85,3fpVWegR6YOS1Yk5HSMYIq,4,sad
0.735,0.562,4,-5.509,0,0.146,0.153,0,0.0692,0.302,180.057,3H1JaS0NUNFjwVcJZ76SgC,4,sad
0.51,0.835,3,-4.673,1,0.0447,0.00791,0,0.219,0.435,140.024,11cDEev79fPKi6uJCjUhu8,4,sad
0.668,0.526,5,-6.174,0,0.0352,0.0131,0,0.147,0.42,135.032,6jhZTGGw37atbaHoLsY9TD,4,sad
0.872,0.541,7,-9.754,1,0.764,0.017,0,0.105,0.167,136.094,5vShn3gFhIZMblAuGUCxPi,4,sad
0.848,0.209,6,-22.79,1,0.082,0.407,0.874,0.202,0.623,116.953,5JtkrEGCt433sr2wEGSVsR,4,sad
0.678,0.149,8,-11.361,1,0.0314,0.836,0,0.179,0.498,106.021,1LBy4kNofb8pDgybMzxLBI,4,sad
0.745,0.715,1,-3.368,0,0.245,0.128,0,0.182,0.342,94.513,6Gy7rXB6Ku5vIWC7WGWsl3,4,sad
0.748,0.779,1,-4.28,1,0.0498,0.0312,0,0.0721,0.326,130.027,2ZlF11sUKr63VjIvFNmUzQ,4,sad
0.88,0.443,11,-6.359,0,0.0653,0.462,7.13e-06,0.122,0.803,138.018,60PAzFNW3vAiAiVK6DRJfB,4,sad
0.814,0.779,11,-3.271,1,0.235,0.175,0.000671,0.0605,0.544,93.43,6ltPEsP4edATzvinHOzvk2,4,sad
0.744,0.435,8,-9.013,0,0.246,0.104,5.14e-05,0.112,0.159,97.998,4s5djPKNiSc02G03JOX6MO,4,sad
0.342,0.482,0,-7.98,1,0.0706,0.726,0,0.346,0.64,183.652,0tbrMoCaDr7Gbgz22cSECp,4,sad
0.537,0.882,0,-2.306,1,0.0403,0.000342,9.06e-05,0.12,0.81,145.729,1pHP4JeQV9wDx87D6qH9hD,4,sad
0.624,0.77,6,-5.008,0,0.209,0.00257,0,0.295,0.253,150.002,5cWzMlYIL22yZ0pnbs9FF6,4,sad
0.793,0.683,4,-4.661,0,0.0371,0.0637,0,0.113,0.432,120.021,0KpLPRKlvI6hTVjotFI0WN,4,sad
0.791,0.587,3,-5.075,0,0.0413,0.407,0,0.148,0.536,96.057,3Ol2xnObFdKV9pmRD2t9x8,4,sad
0.562,0.674,10,-6.049,0,0.0851,0.622,2.04e-05,0.111,0.293,122.699,72TyiiduRmczEbDIEtKQdR,4,sad
0.677,0.619,9,-2.992,1,0.256,0.0209,0,0.181,0.416,191.746,5TO5TtKtsJofArlp6in1Zr,4,sad
0.343,0.591,3,-5.605,1,0.0291,0.286,1.1e-05,0.128,0.357,141.703,3uJwEY12nSHFLpa6BuoMkX,4,sad
0.755,0.2,7,-12.885,1,0.0425,0.783,0.141,0.107,0.352,131.929,1T0g6ac7Q28IfWAeWGN7I4,4,sad
0.789,0.65,10,-6.16,0,0.121,0.0401,0,0.249,0.617,87.983,4EWCNWgDS8707fNSZ1oaA5,4,sad
0.909,0.365,1,-11.223,1,0.284,0.048,2.87e-05,0.103,0.222,142.042,0VwcSWNqBwCXVXwK2yaanQ,4,sad
0.843,0.506,11,-11.312,1,0.285,0.278,6.34e-06,0.129,0.441,122.448,2714ySK1pbOIGZwABmRyAz,4,sad
0.646,0.431,2,-9.287,1,0.029,0.149,0.000428,0.108,0.248,145.855,5Vkdh8GfdXmwyJjzPewMWM,4,sad
0.608,0.174,1,-8.796,1,0.0332,0.851,1.92e-05,0.0855,0.193,112.175,02WacdrRpm4zlP8H7X6bnQ,4,sad
0.685,0.212,10,-8.491,1,0.0395,0.81,0,0.201,0.323,114.967,08RAd7JCZsIGOBHWj7bIXQ,4,sad
0.803,0.49,5,-8.504,0,0.311,0.378,0,0.113,0.446,82.027,04MjO3SH8bnYWdMBuuwxFC,4,sad
0.668,0.36,8,-12.824,0,0.0849,0.797,0.00645,0.102,0.426,133.917,7oEQ7XcjA7lyzXPBuFfLdJ,4,sad
0.545,0.462,8,-9.24,1,0.149,0.836,0.896,0.168,0.129,149.648,5PTpamIgmhhvqkQaYyADu0,4,sad
0.597,0.418,5,-10.03,0,0.177,0.652,0,0.12,0.313,129.948,3Zc922QGIRgdMRFa6qSiz7,4,sad
0.896,0.671,1,-6.977,0,0.289,0.103,0,0.552,0.358,112.502,78QR3Wp35dqAhFEc2qAGjE,4,sad
0.489,0.395,9,-13.059,0,0.0265,0.512,0.881,0.118,0.196,135.02,7cVNpJG6phyW7jF8GOswiY,4,sad
0.805,0.924,7,-5.883,0,0.0439,0.391,0.00448,0.0902,0.836,139.976,4UOXo3xWnxYdTf3sFyRaUG,4,sad
0.753,0.355,8,-13.295,0,0.0898,0.48,0.865,0.122,0.506,111.863,7d4FIpU0LNQkz6itBidv3m,4,sad
0.863,0.771,7,-2.77,1,0.19,0.00954,0,0.288,0.812,95.029,1YrHyDbH17btvI2rFTkbCQ,4,sad
0.814,0.629,4,-5.877,0,0.0413,0.309,0,0.116,0.222,125.013,72djXv6IXNcNGm7wmkVCLg,4,sad
0.755,0.695,9,-5.963,1,0.26,0.0179,0,0.107,0.493,128.063,2ooF4088y5L72c4YTEJQoB,4,sad
0.869,0.565,1,-7.813,1,0.269,0.143,0.0202,0.358,0.631,130.076,1FTRDhCVvGuoOxkGtYGMiD,4,sad
0.499,0.177,11,-11.157,1,0.0341,0.849,2.59e-05,0.103,0.3,117.311,2S4B13exMVeVdTrQdvRhJJ,1,sad
0.683,0.398,1,-10.042,1,0.0575,0.453,0,0.105,0.417,126.02,5MOcrbMgFoqFxAvBFzbahZ,4,sad
0.649,0.611,1,-6.865,1,0.22,0.115,0,0.293,0.524,148.952,23UV8pJEvRnAZd6ZAXBC0H,3,sad
0.66,0.0677,8,-13.861,1,0.0689,0.869,6.37e-06,0.11,0.236,126.866,6I4y6loCPyBhlPijwwc4tL,4,sad
0.679,0.617,0,-5.328,1,0.12,0.19,0,0.0798,0.665,189.993,2VRVV7cvAGPJ2EBU4FIVCz,4,sad
0.788,0.859,1,-5.542,1,0.315,0.127,0,0.348,0.769,140.027,4Li2WHPkuyCdtmokzW2007,4,sad
0.57,0.285,9,-14.125,0,0.0381,0.737,0.0133,0.108,0.0973,83.485,5xbrhx2tMMcN68IT3cJbhS,4,sad
0.23,0.492,8,-5.767,1,0.0317,0.568,8.18e-06,0.176,0.262,160.139,1lJbSGNm2Pr7oQImOylVN0,4,sad
0.609,0.37,0,-13.933,1,0.0712,0.664,0.086,0.328,0.352,119.806,6jT3etAOkvMUw0zsEw5QnR,4,sad
0.63,0.519,5,-7.871,0,0.0332,0.326,0,0.294,0.619,90.07,4v7DCN09hgXkKazefkznDQ,4,sad
0.855,0.868,0,-3.475,1,0.153,0.242,0.00187,0.162,0.632,115.979,6ElmxV9B2mSNscEjP27M7i,4,sad
0.433,0.778,4,-7.681,1,0.041,0.843,0,0.139,0.764,114.208,1HLCN534JKZNojcDgbYTVb,4,sad
0.565,0.386,7,-11.856,0,0.0299,0.0233,0.00113,0.109,0.184,73.019,0HrhMgGtRk6wOxUUCqvf4i,3,sad
0.66,0.34,1,-10.113,1,0.027,0.54,0,0.0804,0.384,108.946,1pZbQrvzJExLxvhYcrsYdG,4,sad
0.828,0.643,1,-4.298,0,0.0333,0.187,0.000158,0.133,0.762,139.996,52lZ9jWUNN2VrCkxljxlKp,4,sad
0.649,0.552,1,-5.419,0,0.0292,0.03,6.47e-06,0.111,0.158,89.969,0JEqGkvUiMTQmFY6sgL9kg,4,sad
0.609,0.378,4,-9.828,1,0.438,0.835,0,0.28,0.515,100.418,3hB5DgAiMAQ4DzYbsMq1IT,4,sad
0.964,0.487,10,-6.071,0,0.421,0.00127,6.57e-06,0.115,0.107,127.05,577YBGuskWkVDCxZrLRB4v,4,sad
0.883,0.544,2,-7.92,1,0.233,0.507,1.6e-06,0.08,0.114,129.993,32iPykTXUNZ9oGyACGUybq,4,sad
0.549,0.433,7,-8.526,1,0.0327,0.906,0.0108,0.0774,0.486,116.068,7eqNATKM78MkWP6aHGXHEV,3,sad
0.519,0.461,10,-5.719,1,0.0261,0.459,6.72e-06,0.0906,0.208,111.982,7BTEuA2N9m6Us6chJG323y,3,sad
0.284,0.446,8,-11.035,0,0.0341,0.162,0.0749,0.166,0.148,117.387,5lXbZUPAC0ZPJ2zHRXGEIs,3,sad
0.684,0.247,5,-13.71,1,0.0281,0.872,0.000166,0.113,0.768,106.522,7caj6X6NMX3tlhWnu1du6V,3,sad
0.66,0.218,6,-9.329,1,0.0396,0.883,0,0.289,0.377,86.82,2mb6YdoavL6db22p7XKJQZ,4,sad
0.367,0.441,5,-13.357,0,0.0533,0.42,0.0158,0.0787,0.262,88.491,1s7UcC1RY8w1DJMry3ETYD,4,sad
0.709,0.676,9,-7.369,1,0.329,0.162,0,0.349,0.68,144.067,5X2I1TVUkchLBggRTCMYem,4,sad
0.609,0.644,0,-6.221,1,0.251,0.0624,0,0.087,0.485,100.816,4YbR8lZsdp3PwPEeInXW8m,4,sad
0.733,0.781,1,-8.274,0,0.0367,0.0354,0.261,0.0878,0.965,121.614,5eSllZgRWCIJsDTAqFRwQw,4,sad
0.715,0.574,11,-10.243,0,0.098,0.00248,6.68e-05,0.128,0.345,137.579,0kDHiwkrZutBHfjypFUzc2,4,sad
0.629,0.308,5,-10.382,1,0.0339,0.744,0.000821,0.198,0.153,94.147,2FkQbpFk34QN97I3OHmfaA,4,sad
0.704,0.683,1,-6.617,1,0.328,0.0326,0.00627,0.336,0.526,96.912,2JxeAupAiJdB8I2cieG4rP,4,sad
0.834,0.374,1,-10.173,1,0.333,0.123,0,0.134,0.545,140.001,0GRmh4ZlobfhvDE9L4CbOs,4,sad
0.768,0.282,8,-10.348,0,0.0863,0.11,0.0208,0.113,0.175,97.043,6n3HGiq4v35D6eFOSwqYuo,4,sad
0.477,0.242,8,-9.162,1,0.0529,0.928,0,0.0818,0.488,43.509,5hwh37sTi84MVhCBMWzhGE,4,sad
0.853,0.637,3,-5.924,0,0.331,0.129,0,0.267,0.496,86.048,1rlIrbWboTRGeKfHhgbJRZ,4,sad
0.921,0.635,1,-4.904,1,0.416,0.0218,0,0.0946,0.549,130.028,2rMAtCaTj16NptyVfEIeAC,4,sad
0.829,0.507,5,-6.482,1,0.089,0.64,0,0.118,0.412,88.212,5DlbblYbPoAUawpPWxvHeS,4,sad
0.713,0.263,11,-13.142,0,0.154,0.485,0,0.111,0.38,100.026,4Qp8qFsRTSeYxpLg95cg6x,4,sad
0.778,0.317,1,-10.732,0,0.334,0.592,0,0.0881,0.327,140.048,6ocbgoVGwYJhOv1GgI9NsF,4,sad
0.393,0.595,7,-9.825,0,0.0405,0.79,0.297,0.115,0.165,135.797,5RySo0AAUR0reTHSCvb6HC,4,sad
0.678,0.546,11,-9.455,1,0.0798,0.803,0,0.105,0.296,95.111,6vqEoY1ah5RuxmawT0jLHu,4,sad
0.908,0.517,1,-6.063,1,0.129,0.0361,1.73e-06,0.0949,0.471,136.019,53CJANUxooaqGOtdsBTh7O,4,sad
0.556,0.523,3,-7.3,0,0.122,0.181,3.22e-06,0.109,0.215,154.892,31CzDmNZhSA5WcGNaGTinq,4,sad
0.688,0.684,9,-7.165,1,0.092,0.21,0,0.106,0.324,124.562,1SyNeYx1kzFPQWiFIg6KDF,4,sad
0.799,0.354,7,-13.126,1,0.0826,0.724,0.00441,0.112,0.361,115.492,6cfBDBRk9P5UrIGFElSnzq,4,sad
0.763,0.293,4,-15.393,0,0.357,0.675,1.56e-05,0.184,0.385,94.122,5KKIQZXiQBMRSbrtvtcVKA,4,sad
0.464,0.545,1,-7.684,1,0.24,0.354,3.28e-05,0.179,0.401,100.349,7G8UwvJwgslJV178akfeIf,5,sad
0.521,0.766,3,-4.693,1,0.0409,0.00835,0,0.155,0.196,74.987,1tlrTC3x7viJ1U30oOFGdF,4,sad
0.373,0.717,1,-5.833,0,0.083,0.0568,0,0.114,0.293,109.977,5ZJ0Uew5KIJHCpbddC3uTc,5,sad
0.752,0.698,11,-5.775,1,0.211,0.263,0,0.189,0.587,173.974,735N73RiMdFDVV54nj2ZMA,4,sad
0.822,0.484,1,-7.166,1,0.0865,0.0311,6.22e-06,0.31,0.0934,150.061,0SfG57HqtBNqKN9O27fo1s,4,sad
0.786,0.695,1,-5.343,0,0.353,0.185,0,0.123,0.591,97.957,0NKoPGc72yUKTIneVhFfg1,4,sad
0.785,0.511,6,-12.335,1,0.211,0.139,0.000214,0.657,0.484,105.639,5I4ipBNoOOXF20YY0pOjCx,4,sad
0.513,0.769,8,-5.575,0,0.0579,0.0424,0.00561,0.103,0.234,140.027,64iuc7K7UUVqR6ptsXMFr3,4,sad
0.451,0.214,10,-12.291,1,0.029,0.787,0.433,0.0991,0.252,58.103,5hrdeQLdHPaT1UgA4TcQEV,4,sad
0.663,0.59,5,-8.2,0,0.149,0.12,0,0.105,0.614,142.195,78caEl4OqEJtKkuF1q164K,4,sad
0.756,0.272,2,-16.996,1,0.269,0.332,0.929,0.0885,0.517,159.784,1k6WdNgK2EFLIr3opwgCpm,4,sad
0.622,0.88,2,-3.629,1,0.153,0.287,0,0.265,0.707,140.135,2hO8mzoi0s0h7hP8o7CNAV,4,sad
0.871,0.599,2,-7.016,1,0.201,0.136,0.00426,0.0976,0.187,120.041,31e9lCl1p0tGbz3Sk15i9S,4,sad
0.918,0.609,10,-5.64,0,0.0791,0.0928,0,0.139,0.304,128.008,0CAfXk7DXMnon4gLudAp7J,4,sad
0.824,0.0764,0,-12.731,1,0.107,0.324,0.0435,0.122,0.293,152.069,0hjywDvx3Tgs94gJAzhAkr,4,sad
0.537,0.746,5,-2.755,1,0.0296,0.175,0,0.0919,0.321,143.889,1K2evCuCneQ4k4PPOjXSWl,4,sad
0.731,0.204,9,-11.314,0,0.0369,0.307,0.0109,0.0989,0.191,142.141,2UwbhMie1EAYuTZ0QXeMwl,4,sad
0.608,0.18,10,-18.239,1,0.0402,0.886,0.29,0.147,0.113,60.02,5CiJgYqEopAiCRBOjMb5j0,4,sad
0.712,0.515,10,-6.004,0,0.0857,0.234,0,0.205,0.563,160.0,2Jh3UqxnHJMyzMzku4uOtE,4,sad
0.797,0.664,0,-5.592,0,0.0762,0.574,0,0.0941,0.795,134.953,4mYG9quN0JnwiXzku5aqdI,4,sad
0.95,0.743,10,-5.861,0,0.238,0.0646,1.19e-05,0.103,0.62,136.98,76Y0gxtTxN0FyDCYh5qYQj,4,sad
0.691,0.368,5,-13.022,0,0.456,0.405,0,0.124,0.232,127.302,3DMo9TUNFIRGR4e0LXcb4v,4,sad
0.407,0.224,5,-14.978,1,0.0701,0.627,0,0.0949,0.316,89.366,7zNJJ3gzwiSW4t4InfpfJc,4,sad
0.844,0.734,1,-4.931,1,0.272,0.015,0,0.369,0.537,154.965,6Yocr5JJOjupv71R5uhye5,4,sad
0.875,0.475,9,-12.673,0,0.0986,0.44,0.72,0.046,0.384,99.958,1NeLwFETswx8Fzxl2AFl91,4,sad
0.508,0.234,7,-8.724,1,0.109,0.614,0.000163,0.111,0.392,195.092,7JXZq0JgG2zTrSOAgY8VMC,4,sad
0.888,0.74,8,-5.363,1,0.238,0.00586,0,0.218,0.664,100.003,1NHlyKgtR4roNylOhidKSv,4,sad
0.466,0.672,8,-5.777,0,0.068,0.622,0.00108,0.147,0.108,91.673,4rv1ww0dUwFZcDVPqhcOcX,4,sad
